,CS_time0_2012,CS_time0_2013,CS_time0_2014,CS_time10_2012,CS_time10_2013,CS_time10_2014,CS_time11_2012,CS_time11_2013,CS_time11_2014,CS_time12_2012,CS_time12_2013,CS_time12_2014,CS_time13_2013,CS_time1_2012,CS_time1_2013,CS_time1_2014,CS_time2_2012,CS_time2_2013,CS_time2_2014,CS_time3_2012,CS_time3_2013,CS_time3_2014,CS_time4_2012,CS_time4_2013,CS_time4_2014,CS_time5_2012,CS_time5_2013,CS_time5_2014,CS_time6_2012,CS_time6_2013,CS_time6_2014,CS_time7_2012,CS_time7_2013,CS_time7_2014,CS_time8_2012,CS_time8_2013,CS_time8_2014,CS_time9_2012,CS_time9_2013,CS_time9_2014,PN_time0_2012,PN_time0_2013,PN_time0_2014,PN_time10_2013,PN_time10_2014,PN_time11_2014,PN_time1_2012,PN_time1_2013,PN_time1_2014,PN_time2_2012,PN_time2_2013,PN_time2_2014,PN_time3_2012,PN_time3_2013,PN_time3_2014,PN_time4_2012,PN_time4_2013,PN_time4_2014,PN_time5_2012,PN_time5_2013,PN_time5_2014,PN_time6_2012,PN_time6_2013,PN_time6_2014,PN_time7_2012,PN_time7_2013,PN_time7_2014,PN_time8_2012,PN_time8_2013,PN_time8_2014,PN_time9_2012,PN_time9_2013,PN_time9_2014
RXN-8285__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-11062__cyto,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI0000130__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,0.632596962,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI0000130__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
RXN-18259__golgi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14.11.20-RXN__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-2006__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-7913__cyto,69.33875084,69.38801495,69.33875086,49.92411492,48.82566118,49.92411492,49.88801743,49.88801744,49.88801743,49.92411492,49.88801749,49.88801743,49.88801744,69.33875086,69.33875077,69.33875085,69.33875083,69.33875086,69.38801494,69.33875082,69.33875086,69.33875086,69.14288543,69.33875087,69.14288545,69.14288544,69.14288535,69.14288544,68.32967089,69.14288544,69.14288544,48.82566117,48.82566117,48.82566115,48.82566117,48.82566117,48.82566119,48.82566119,49.92411492,48.82566117,69.33875086,69.38801493,69.33875087,49.88801742,49.92411491,49.92411491,69.33875082,69.33875087,69.33875087,69.33875087,69.33875086,69.33875086,69.33875085,69.33875087,69.33875087,69.14288544,69.14288544,69.33875086,69.14288544,49.92411491,69.33875087,49.92411494,49.92411491,49.92411491,49.92411492,49.92411491,49.92411491,49.92411491,49.92411491,49.92411491,49.92411491,49.92411495,49.92411491
TR2900088__mito__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TR2900088__pero__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
RXN-17791__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-17791__mito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-17791__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-17791__er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-14393__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-14393__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-14393__mito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-12299__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-12299__mito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-12299__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-8351__mito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-11402__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-5286__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,,0
RXN-2947__cyto,0.145454546,0.145454545,0.145454545,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.145454545,0.145454546,0.145454545,0.145454546,0.145454545,0.145454545,0.145454546,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454546,0.145454545,0.145454545,0.12,0.12,0.12,0.12,0.12,0.120000001,0.120000001,0.12,0.12,0.145454545,0.145454545,0.145454545,0.12,0.12,0.12,0.145454546,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454546,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.12,0.145454545,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
NARINGENIN-CHALCONE-SYNTHASE-RXN__cyto,0.165517242,0.165517241,0.165517241,0.145454545,0.145454546,0.145454545,0.145454546,0.145454546,0.145454546,0.145454545,0.145454545,0.145454545,0.145454546,0.165517242,0.165517242,0.165517241,0.165517242,0.165517241,0.16551724,0.165517241,0.165517241,0.165517241,0.165517241,0.165517242,0.165517241,0.165517241,0.165517241,0.165517241,0.165080641,0.165517241,0.165517241,0.145454546,0.145454546,0.145454545,0.145454546,0.145454546,0.145454546,0.145454546,0.145454545,0.145454546,0.165517241,0.165517242,0.165517241,0.145454545,0.145454546,0.145454546,0.165517242,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.165517241,0.145454546,0.165517241,0.145454546,0.145454546,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454545,0.145454546,0.145454545
RXN-16624__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THREONINE--TRNA-LIGASE-RXN__cyto,0.052988494,0.053002949,0.052988494,0.040252919,0.04025292,0.040252919,0.040252919,0.04025292,0.04025292,0.04025292,0.040252919,0.040252919,0.04025292,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.053002949,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.04025292,0.04025292,0.04025292,0.04025292,0.040252919,0.04025292,0.04025292,0.04025292,0.04025292,0.052988494,0.053002949,0.052988494,0.040252919,0.04025292,0.04025292,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.04025292,0.052988494,0.04025292,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.04025292,0.040252919
THREONINE--TRNA-LIGASE-RXN__chlo,0.052988494,0.053002949,0.052988494,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.053002949,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.04025292,0.04025292,0.040252919,0.04025292,0.04025292,0.04025292,0.04025292,0.040252919,0.040252919,0.052988494,0.053002949,0.052988494,0.040252919,0.040252919,0.040252919,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.052988494,0.040252919,0.052988494,0.040252919,0.040252919,0.040252919,0.04025292,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919,0.040252919
THREONINE--TRNA-LIGASE-RXN__pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-6102__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29E-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-21686__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMKALT-RXN__cyto,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
RXN-10451__cyto,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-1.03E-14,0,0,0,0,-1.72E-14,0,0,0,0,0,0,0,0,0,0,0,1.05E-14,0,0,,0,,0,0,0,0,,,,,,0,,,0,,,0,0,,0,0,0,0,,0,0,0,-1.32E-12
RXN-18907__er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-18907__golgi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-5082__cyto,0,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TO0000263__cyto__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO0000263__vacu__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO0000263__golgi__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TI2903706__mito__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TR0000306__cyto__extr,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TR0000306__vacu__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TO0000367__cyto__extr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-18223__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-12126__cyto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-12126__chlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-11388__er,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
TR2001741__mito__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
RXN4FS-12__cyto,0.554581803,0.554587598,0.5545818,0.701855767,0.701855769,0.701855769,0.701855769,0.701855768,0.701855767,0.701855768,0.701855771,0.701855767,0.701855768,0.5545818,0.554581802,0.5545818,0.554581802,0.554581801,0.554587597,0.554581802,0.554581801,0.554581801,0.554581801,0.554581801,0.554581801,0.554581801,0.554581801,0.554581801,0.54950652,0.554581801,0.554581801,0.701855772,0.70185577,0.701855769,0.70185577,0.701855769,0.70185577,0.701855772,0.701855768,0.701855768,0.554581801,0.554587598,0.5545818,0.701855767,0.701855763,0.701855767,0.554581803,0.554581801,0.5545818,0.554581801,0.5545818,0.554581801,0.554581801,0.554581801,0.5545818,0.5545818,0.554581801,0.554581801,0.554581801,0.701855767,0.554581801,0.701855769,0.701855768,0.701855767,0.701855771,0.701855765,0.701855767,0.701855766,0.701855767,0.701855769,0.701855767,0.701855768,0.701855768
RXN-3303__extr,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,
RXN-14378__chlo,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333332,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333334,0.133333334,0.133333334,0.133333334,0.133333334,0.133333333,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333334,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333
RXN-7599__cyto,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXN66-314__er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN-8909__vacu,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,
RXN-21527__chlo,0.066670064,0.066670065,0.066670064,,,0.050002581,,0.050002581,0.050002581,,0.050002581,0.050002581,,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670065,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066035654,0.066670064,0.066670064,0.050002581,0.050002581,0.050002581,,0.050002581,0.050002581,,0.050002581,0.050002581,0.066670064,0.066670065,0.066670064,,,,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.066670064,0.050002581,0.066670064,0.050002581,0.050002581,0.050002581,,,0.050002581,,0.050002581,0.050002581,,,
TR0000118__chlo__cyto,999999,999999,999999,,999999,999999,,999999,,,,,,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
TR2900066__mito__cyto,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
GLUTSEMIALDEHYDROG-RXN__chlo,136.8086459,136.7854052,136.8086458,97.28365245,97.28365248,97.28365248,97.24795224,97.24755503,97.24755502,97.28365247,97.24755502,97.24755497,97.247555,136.8086458,136.8081229,136.8081229,136.808123,136.8081229,136.7848821,136.8081226,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.7035628,136.8081236,136.8081229,97.28365211,97.28365248,97.28365253,97.28365238,97.28365279,97.28365166,97.2836526,97.28365246,97.28365251,136.8086458,136.7854054,136.8081229,97.24755496,97.28365246,97.28365242,136.8086458,136.8081229,136.8081228,136.8086458,136.8081228,136.8081229,136.8081229,136.8081228,136.8081229,136.808123,136.8081229,136.8081229,136.8081229,97.2836523,136.8081229,97.28365251,97.28365248,97.28365248,97.28365239,97.28365243,97.28365187,97.28365242,97.28365299,97.2836524,97.28365246,97.28365264,97.28365229
GLUTSEMIALDEHYDROG-RXN__cyto,136.8086458,136.7854052,136.8086458,97.28365245,97.2836525,97.28365248,97.24795225,97.24755498,97.24755501,97.28365246,97.24755502,97.24755496,97.24755499,136.8086458,136.8081229,136.8081229,136.808123,136.8081229,136.7848821,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.8081229,136.7035628,136.8081229,136.8081229,97.28365249,97.2836525,97.28365252,97.28365248,97.28365251,97.2836525,97.28365251,97.28365249,97.2836525,136.8086458,136.7854052,136.8081229,97.24755502,97.28365247,97.28365242,136.8086459,136.8081229,136.8081228,136.8086458,136.8081228,136.8081229,136.8081229,136.8081229,136.8081229,136.8081228,136.8081229,136.8081228,136.8081229,97.28365242,136.8081229,97.28365254,97.28365244,97.28365244,97.28365243,97.28365242,97.28365244,97.28365243,97.28365243,97.28365245,97.28365246,97.28365249,97.28365249
RXN-15745__mito,136.7644248,136.7411721,136.7644247,97.25005977,97.25005981,97.25005978,97.21435957,97.21396229,97.21396232,97.25005976,97.21396234,97.21396229,97.2139623,136.7644248,136.7639019,136.7639018,136.7639019,136.7639018,136.740649,136.7639018,136.7639018,136.7639018,136.7639018,136.7639019,136.7639018,136.7639018,136.7639018,136.7639018,136.6593418,136.7639019,136.7639018,97.25005982,97.25005981,97.25005983,97.25005979,97.25005984,97.25005981,97.2500598,97.25005979,97.2500598,136.7644247,136.7411721,136.7639018,97.21396232,97.2500598,97.25005973,136.7644248,136.7639018,136.7639018,136.7644247,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,136.7639018,97.25005973,136.7639019,97.25005985,97.25005975,97.25005975,97.25005975,97.25005973,97.25005974,97.25005973,97.25005974,97.25005975,97.25005977,97.2500598,97.25005977
